1073748241	0.554516	0.562677	
2147490065	0.552361	0.562677	
3221231889	0.617826	0.562677	
4294973713	0.620099	0.562677	
5368715537	0.552421	0.562677	
6442457361	0.552247	0.562677	
7516199185	0.552238	0.562677	
8589941009	0.550642	0.562677	
9663682833	0.552682	0.562677	
10737424657	0.549502	0.562677	
11811166481	0.552176	0.562677	
12884908305	0.550930	0.562677	
13958650129	0.551690	0.562677	
15032391953	0.609694	0.562677	
16106133777	0.627744	0.562677	
17179875601	0.625735	0.562677	
18253617425	0.626908	0.562677	
19327359249	0.625138	0.562677	
20401101073	0.623980	0.562677	
21474842897	0.640184	0.562677	
22548584721	0.620995	0.562677	
23622326545	0.626129	0.562677	
24696068369	0.611557	0.562677	
25769810193	0.620468	0.562677	
26843552017	0.622455	0.562677	
27917293841	0.630904	0.562677	
28991035665	0.621435	0.562677	
30064777489	0.660721	0.562677	
31138519313	0.617655	0.562677	
32212261137	0.630503	0.562677	
33286002961	0.622745	0.562677	
34359744785	0.630855	0.562677	
35433486609	0.625779	0.562677	
36507228433	0.631504	0.562677	
37580970257	0.625677	0.562677	
38654712081	0.645564	0.562677	
39728453905	0.630135	0.562677	
40802195729	0.621555	0.562677	
41875937553	0.646536	0.671398	
42949679377	0.627239	0.671398	
44023421201	0.631694	0.671398	
45097163025	0.617122	0.671398	
46170904849	0.631827	0.671398	
47244646673	0.651278	0.671398	
48318388497	0.695315	0.671398	
49392130321	0.796128	0.671398	
50465872145	0.789313	0.671398	
51539613969	0.786984	0.671398	
52613355793	0.790288	0.671398	
53687097617	0.786671	0.671398	
54760839441	0.785649	0.671398	
55834581265	0.786294	0.671398	
56908323089	0.792690	0.671398	
57982064913	0.792913	0.671398	
59055806737	0.785972	0.671398	
60129548561	0.791761	0.671398	
61203290385	0.796206	0.671398	
62277032209	0.790573	0.671398	
63350774033	0.787179	0.671398	
64424515857	0.795616	0.671398	
65498257681	0.800586	0.671398	
66571999505	0.788326	0.671398	
67645741329	0.825604	0.671398	
68719483153	0.786699	0.671398	
69793224977	0.796874	0.671398	
70866966801	0.800203	0.671398	
71940708625	0.794387	0.671398	
73014450449	0.800187	0.671398	
74088192273	0.807023	0.671398	
75161934097	0.797634	0.671398	
76235675921	0.797253	0.671398	
77309417745	0.792881	0.671398	
78383159569	0.798183	0.671398	
79456901393	0.796502	0.671398	
80530643217	0.808983	0.671398	
81604385041	0.800089	0.671398	
82678126865	0.795358	0.671398	
83751868689	0.799973	0.671398	
84825610513	0.797154	0.671398	
85899352337	0.797869	0.671398	
86973094161	0.801636	0.671398	
88046835985	0.801180	0.671398	
89120577809	0.795251	0.671398	
90194319633	0.800673	0.671398	
91268061457	0.794059	0.671398	
92341803281	0.797740	0.671398	
93415545105	0.800378	0.671398	
94489286929	0.806213	0.671398	
95563028753	0.799750	0.671398	
96636770577	0.799720	0.671398	
97710512401	0.793329	0.671398	
98784254225	0.796606	0.671398	
99857996049	0.795086	0.671398	
100931737873	0.797220	0.671398	
102005479697	0.801535	0.671398	
103079221521	0.791943	0.671398	
104152963345	0.799689	0.671398	
105226705169	0.796155	0.671398	
106300446993	0.795455	0.671398	
107374188817	0.867080	0.671398	
108447930641	0.797209	0.671398	
109521672465	0.801486	0.671398	
110595414289	0.810959	0.671398	
111669156113	0.812669	0.671398	
112742897937	0.806307	0.671398	
113816639761	0.800848	0.671398	
114890381585	0.809097	0.671398	
115964123409	0.797266	0.671398	
117037865233	0.801381	0.671398	
118111607057	0.800906	0.671398	
119185348881	0.793989	0.671398	
120259090705	0.796416	0.671398	
121332832529	0.805397	0.671398	
122406574353	0.798888	0.671398	
123480316177	0.802549	0.671398	
124554058001	0.798653	0.671398	
125627799825	0.799308	0.671398	
126701541649	0.798685	0.671398	
127775283473	0.859281	0.671398	
128849025297	0.812633	0.671398	
129922767121	0.801301	0.671398	
130996508945	0.799246	0.671398	
132070250769	0.803066	0.746256	
133143992593	0.803092	0.747143	
134217734417	0.804076	0.748029	
135291476241	0.803868	0.748922	
136365218065	0.798926	0.749826	
137438959889	0.798508	0.750747	
138512701713	0.798795	0.751691	
139586443537	0.800188	0.752663	
140660185361	0.800219	0.753669	
141733927185	0.805239	0.754716	
142807669009	0.801242	0.755808	
143881410833	0.797433	0.756952	
144955152657	0.803369	0.758154	
146028894481	0.797248	0.759419	
147102636305	0.802473	0.760755	
148176378129	0.814475	0.762167	
149250119953	0.797455	0.763661	
150323861777	0.802112	0.765244	
151397603601	0.802880	0.766923	
152471345425	0.798879	0.768704	
153545087249	0.863152	0.770593	
154618829073	0.872749	0.772598	
155692570897	0.863017	0.774726	
156766312721	0.862133	0.776984	
157840054545	0.857682	0.779378	
158913796369	0.864353	0.781918	
159987538193	0.862935	0.784610	
161061280017	0.862358	0.787463	
162135021841	0.863004	0.790484	
163208763665	0.858674	0.793682	
164282505489	0.861973	0.797066	
165356247313	0.860113	0.800644	
166429989137	0.871449	0.804426	
167503730961	0.860843	0.808422	
168577472785	0.864203	0.812640	
169651214609	0.862799	0.817093	
170724956433	0.860655	0.821789	
171798698257	0.860358	0.826740	
172872440081	0.890909	0.831957	
173946181905	0.827884	0.837453	
175019923729	0.806653	0.843238	
176093665553	0.801991	0.849326	
177167407377	0.803640	0.855731	
178241149201	0.794993	0.862464	
179314891025	0.820043	0.869542	
180388632849	0.801008	0.876977	
181462374673	0.901692	0.884785	
182536116497	0.902948	0.892982	
183609858321	0.924011	0.901583	
184683600145	1.136220	0.910605	
185757341969	1.136930	0.920065	
186831083793	1.286583	0.929980	
187904825617	1.358242	0.940368	
188978567441	1.481135	0.951246	
190052309265	1.588370	0.962633	
191126051089	1.630061	0.974548	
192199792913	1.811312	0.987008	
193273534737	1.816070	1.000031	
194347276561	1.837509	1.013636	
