33554432	0.057612	0.027103	
67108864	0.061171	0.054019	
100663296	0.090669	0.080936	
134217728	0.119647	0.107852	
167772160	0.152477	0.134768	
201326592	0.180092	0.161684	
234881024	0.210986	0.188601	
268435456	0.245084	0.215517	
301989888	0.274786	0.242433	
335544320	0.300751	0.269350	
369098752	0.327130	0.296266	
402653184	0.362938	0.323182	
436207616	0.396078	0.350098	
469762048	0.419055	0.377015	
503316480	0.451688	0.403931	
536870912	0.486137	0.430847	
570425344	0.513485	0.457764	
603979776	0.538288	0.484680	
637534208	0.572283	0.511596	
671088640	0.606624	0.538512	
704643072	0.635547	0.565429	
738197504	0.661439	0.592345	
771751936	0.690293	0.619261	
805306368	0.727403	0.646178	
838860800	0.756002	0.673094	
872415232	0.782622	0.700010	
905969664	0.815382	0.726926	
939524096	0.840524	0.753843	
973078528	0.873503	0.780759	
1006632960	0.897658	0.807675	
1040187392	0.930260	0.834592	
1073741824	0.956692	0.861508	
1107296256	0.997583	0.888424	
1140850688	1.021071	0.915341	
1174405120	1.050661	0.942257	
1207959552	1.081661	0.969173	
1241513984	1.110216	0.996089	
1275068416	1.142288	1.023006	
1308622848	1.166692	1.049922	
1342177280	1.199201	1.076838	
1375731712	1.248607	1.103755	
1409286144	1.275202	1.130671	
1442840576	1.295425	1.157587	
1476395008	1.323909	1.184503	
1509949440	1.355541	1.211420	
1543503872	1.386295	1.238336	
1577058304	1.417512	1.265252	
1610612736	1.437076	1.292169	
1644167168	1.471692	1.319085	
1677721600	1.506396	1.346001	
1711276032	1.531434	1.372917	
1744830464	1.557703	1.399834	
1778384896	1.590792	1.426750	
1811939328	1.631230	1.453666	
1845493760	1.659076	1.480583	
1879048192	1.682083	1.507499	
1912602624	1.706104	1.534415	
1946157056	1.746061	1.561331	
1979711488	1.773102	1.588248	
2013265920	1.801661	1.615164	
2046820352	1.843842	1.642080	
2080374784	1.860985	1.668997	
2113929216	1.890887	1.695913	
2147483648	1.920421	1.722829	
