33554432	0.078308	0.095075	
67108864	0.156672	0.189916	
100663296	0.236062	0.284757	
134217728	0.315638	0.379598	
167772160	0.392332	0.474439	
201326592	0.472189	0.569280	
234881024	0.552117	0.664120	
268435456	0.628587	0.758961	
301989888	0.715067	0.853802	
335544320	0.788052	0.948643	
369098752	0.866556	1.043484	
402653184	0.944767	1.138325	
436207616	1.024218	1.233166	
469762048	1.101299	1.328007	
503316480	1.179840	1.422848	
536870912	1.266628	1.517689	
570425344	1.335926	1.612530	
603979776	1.417666	1.707371	
637534208	1.497546	1.802212	
671088640	1.573312	1.897052	
704643072	1.658814	1.991893	
738197504	1.735847	2.086734	
771751936	1.819892	2.181575	
805306368	1.891998	2.276416	
838860800	1.973269	2.371257	
872415232	2.047737	2.466098	
905969664	2.128090	2.560939	
939524096	2.205395	2.655780	
973078528	2.289425	2.750621	
1006632960	2.364166	2.845462	
1040187392	2.450190	2.940303	
1073741824	2.521102	3.035143	
1107296256	2.601626	3.129984	
1140850688	2.749675	3.224825	
1174405120	4.334987	3.319666	
1207959552	2.832731	3.414507	
1241513984	2.922011	3.509348	
1275068416	2.993130	3.604189	
1308622848	3.095973	3.699030	
1342177280	3.542463	3.793871	
1375731712	3.227806	3.888712	
1409286144	3.310069	3.983553	
1442840576	3.392417	4.078394	
1476395008	3.464639	4.173234	
1509949440	3.545168	4.268075	
1543503872	3.627054	4.362916	
1577058304	3.701675	4.457757	
1610612736	3.779742	4.552598	
1644167168	3.866079	4.647439	
1677721600	3.942034	4.742280	
1711276032	4.019746	4.837121	
1744830464	4.097492	4.931962	
1778384896	4.181397	5.026803	
1811939328	4.259291	5.121644	
1845493760	4.338842	5.216485	
1879048192	4.415153	5.311325	
1912602624	4.496584	5.406166	
1946157056	4.574949	5.501007	
1979711488	4.648850	5.595848	
2013265920	4.731386	5.690689	
2046820352	4.811175	5.785530	
2080374784	4.888808	5.880371	
2113929216	4.966034	5.975212	
2147483648	5.049412	6.070053	
