16777216	0.016203	0.054749	
33554432	0.027798	0.109264	
50331648	0.038905	0.163780	
67108864	0.048263	0.218295	
83886080	0.056605	0.272810	
100663296	0.066629	0.327325	
117440512	0.077933	0.381840	
134217728	0.100325	0.436356	
150994944	0.122091	0.490871	
167772160	0.141356	0.545386	
184549376	0.139747	0.599901	
201326592	0.171405	0.654416	
218103808	0.552956	0.708932	
234881024	0.703632	0.763447	
251658240	0.737336	0.817962	
268435456	0.774686	0.872477	
285212672	0.841972	0.926992	
301989888	0.889333	0.981508	
318767104	0.948918	1.036023	
335544320	0.991770	1.090538	
352321536	1.041051	1.145053	
369098752	1.093055	1.199568	
385875968	1.142721	1.254084	
402653184	1.181259	1.308599	
419430400	1.225973	1.363114	
436207616	1.302500	1.417629	
452984832	1.345323	1.472144	
469762048	1.389268	1.526660	
486539264	1.439012	1.581175	
503316480	1.489813	1.635690	
520093696	1.526279	1.690205	
536870912	1.551351	1.744720	
