1073741824	0.462138	0.454067	
2147483648	0.463502	0.454067	
3221225472	0.460516	0.454067	
4294967296	0.459143	0.454067	
5368709120	0.457204	0.454067	
6442450944	0.456410	0.454067	
7516192768	0.456698	0.454067	
8589934592	0.456457	0.454067	
9663676416	0.456003	0.454067	
10737418240	0.455829	0.454067	
11811160064	0.454663	0.454067	
12884901888	0.455867	0.454067	
13958643712	0.456042	0.454067	
15032385536	0.456029	0.454067	
16106127360	0.456102	0.454067	
17179869184	0.455394	0.454067	
18253611008	0.455585	0.454067	
19327352832	0.567694	0.454067	
20401094656	0.539144	0.454067	
21474836480	0.615055	0.609647	
22548578304	0.643287	0.609647	
23622320128	0.641434	0.609647	
24696061952	0.630147	0.609647	
25769803776	0.645344	0.609647	
26843545600	0.641972	0.609647	
27917287424	0.631644	0.609647	
28991029248	0.628039	0.609647	
30064771072	0.633126	0.609647	
31138512896	0.623595	0.609647	
32212254720	0.650277	0.609647	
33285996544	0.628857	0.609647	
34359738368	0.652081	0.669902	
35433480192	0.737680	0.675529	
36507222016	1.000226	0.683237	
37580963840	1.000088	0.694718	
38654705664	1.110297	0.711979	
39728447488	1.874380	0.737601	
40802189312	1.882010	0.775201	
41875931136	2.097684	0.830217	
42949672960	2.033136	0.911310	
44023414784	2.101018	1.032822	
45097156608	2.102034	1.218563	
46170898432	2.104716	1.503836	
47244640256	2.104762	1.913609	
48318382080	2.102497	2.359174	
49392123904	2.099235	2.604193	
50465865728	2.105065	2.652031	
51539607552	2.100302	2.654839	
52613349376	2.102454	2.651987	
53687091200	2.102209	2.648377	
54760833024	2.104326	2.644742	
55834574848	2.102843	2.641215	
56908316672	2.464601	2.637821	
57982058496	2.494859	2.634562	
59055800320	2.532104	2.631432	
60129542144	2.773924	2.628425	
61203283968	2.752399	2.625535	
62277025792	2.538997	2.622755	
63350767616	2.445675	2.620079	
64424509440	2.450248	2.617503	
65498251264	2.527518	2.615021	
66571993088	2.427617	2.612627	
67645734912	2.461519	2.610319	
68719476736	2.448233	2.608091	
69793218560	2.490717	2.605940	
70866960384	2.462192	2.603861	
71940702208	2.419570	2.601852	
73014444032	2.456326	2.599910	
74088185856	2.433930	2.598030	
75161927680	2.430745	2.596211	
76235669504	2.492518	2.594450	
77309411328	2.422803	2.592743	
78383153152	2.440877	2.591089	
79456894976	2.433577	2.589486	
80530636800	2.430726	2.587931	
81604378624	2.434801	2.586422	
82678120448	2.506030	2.584958	
83751862272	2.444399	2.583536	
84825604096	2.434974	2.582155	
85899345920	2.433507	2.580813	
86973087744	2.438166	2.579509	
88046829568	2.438533	2.578240	
89120571392	2.393098	2.577007	
90194313216	2.602114	2.575807	
91268055040	2.441062	2.574639	
92341796864	2.434734	2.573502	
93415538688	2.568329	2.572395	
94489280512	2.600571	2.571317	
95563022336	2.584822	2.570266	
96636764160	3.154947	2.569243	
97710505984	2.414355	2.568244	
98784247808	3.084188	2.567271	
99857989632	2.501819	2.566322	
100931731456	2.394564	2.565396	
102005473280	2.462883	2.564492	
103079215104	2.425287	2.563610	
104152956928	2.411197	2.562749	
105226698752	2.465801	2.561909	
106300440576	2.419568	2.561087	
107374182400	2.436746	2.560285	
